type,latitude,longitude,name
village,20.6171301,75.2328837,Village Balad Kh ahead
village,20.6125008,75.2134752,Village Wadgaon Bk ahead
village,20.6166882,75.1564085,Village Kanashi ahead
village,20.6174414,75.1591444,Village Devhari ahead
village,20.6314589,75.1585865,Village Bodarde ahead
village,20.6307259,75.1471335,Village Bornar ahead
village,20.6224219,75.1443171,Village Lon Pr. Bhadgaon ahead
village,20.6312581,75.1285028,Village Ghusardi Kh ahead
village,20.6551332,75.141592,Village Bachchhar ahead
village,20.6524225,75.1549601,Village Picharde ahead
village,20.6390495,75.1775121,Village Pandhrad ahead
village,20.6361178,75.1935195,Village Kothali ahead
village,20.6729316,75.2024245,Village Wak ahead
village,20.7322748,75.3579068,Village Bhatkhande Bk ahead
village,20.7172831,75.3397536,Village Antruli Bk ahead
village,20.712687,75.3213214,Village Girad ahead
village,20.6892425,75.3098631,Village Mandki ahead
village,20.674347,75.3165579,Village Pirvadi ahead
village,20.6752102,75.3087366,Village Bhattagaon ahead
village,20.6699704,75.2829122,Village ambrud Pr. Utran ahead
village,20.6758326,75.2709603,Village Pimpalgaon Bk ahead
village,20.5819801,75.1709354,Village Pasardi ahead
village,20.5512121,75.1175487,Village Tandalwadi ahead
village,20.5704993,75.1420641,Village Kajgaon ahead
village,20.604236,75.1222265,Village Gondgaon ahead
village,20.5966938,75.1027965,Village Bambrud Pr. Bahal ahead
village,20.554899,75.0966489,Village Malgaon ahead
village,20.5906578,75.0686252,Village Wade ahead
village,20.6582854,75.0056791,Village Adalse ahead
village,20.6539485,75.0427365,Village Juwardi ahead
village,20.6593897,75.0789034,Village Pathrad ahead
village,20.6255147,75.0736999,Village Gudhe ahead
village,20.6246913,75.1042127,Village Sawade ahead
village,20.6454149,75.1123237,Village Pimprihat ahead
village,20.6471618,75.1032686,Village Kolgaon ahead
village,20.6894432,75.088259,Village Pendgaon ahead
village,20.6765653,75.1140618,Village Shindi ahead
village,20.6641581,75.1264858,Village Khedgaon Kh ahead
village,20.671456,75.1420426,Village Shivani ahead
village,20.6686855,75.186224,Village Wadajee ahead
village,20.7029323,75.1607859,Village Palaskhede ahead
village,20.7250701,75.1996135,Village Walwadi Kh ahead
village,20.7748534,75.2113402,Village Achalgaon Tanda ahead
village,20.7693913,75.2184641,Village Achalgaon ahead
village,20.7470844,75.2228737,Village Talband Tanda ahead
village,20.7285822,75.2417135,Village Amadade ahead
village,20.7235047,75.2663684,Village Warkhed ahead
village,20.7246286,75.2869034,Village Lon Pr. Utran ahead
village,20.7337799,75.2967095,Village Anjan Vihire ahead
village,20.747566,75.2726125,Village Pimparkhede ahead
village,20.6844649,75.1590156,Village Nalbandi ahead
village,20.680761,75.1814711,Village Rokda ahead
village,20.629039,75.177952,Village Nimbhore ahead
village,20.7171627,75.1636612,Village Mahindale ahead
village,20.5530807,74.8106718,Village Sevanagar ahead
village,20.5472942,74.818139,Village Upkhede ahead
village,20.4225688,75.0800729,Village Bangaon ahead
village,20.4004776,75.0908875,Village Kherde ahead
village,20.3845784,75.0930976,Village Lonje ahead
village,20.3952786,75.0643014,Village Sangavi ahead
village,20.3721475,75.0785279,Village Talanda ahead
village,20.3743803,75.0612759,Village Bodhare ahead
village,20.3601581,75.018264,Village Shivapur ahead
village,20.4327436,74.998641,Village Kodgaon ahead
village,20.3941422,75.0120628,Village Pimparkhede ahead
village,20.3811388,75.0016665,Village Pimparkheda Tanda ahead
village,20.4055356,74.9915814,Village Ganpur ahead
village,20.4093969,74.9876761,Village Beldarwadi ahead
village,20.3723888,74.9822473,Village Varthan ahead
village,20.3517087,74.9743509,Village Patana ahead
village,20.3540022,74.9316501,Village Odhare ahead
village,20.326237,74.913454,Village Junpani Sett ahead
village,20.3122318,74.8588228,Village Rajdehare (Marwadi) ahead
village,20.3194358,74.8810529,Village Rajdehare Sett. ahead
village,20.3244462,74.8728561,Village Rajdehare ahead
village,20.3516886,74.8664617,Village Pimpalgaon ahead
village,20.3496969,74.884572,Village Ghodegaon ahead
village,20.3794894,74.8977899,Village Karajgaon ahead
village,20.3722279,74.9215221,Village Shindi ahead
village,20.3807567,74.9506187,Village Ganeshpur ahead
village,20.3875552,74.9488807,Village Pimpri Bk Pr. Chalisgaon ahead
village,20.4041077,74.9583864,Village Chitegaon ahead
village,20.4204172,74.9551677,Village Tambole Kh ahead
village,20.4226292,74.961605,Village Tambole Bk ahead
village,20.4405653,74.9680852,Village Khadaki Bk ahead
village,20.4807631,74.963386,Village Bilakhed ahead
village,20.4789038,74.9363708,Village Don Digar ahead
village,20.4210204,74.9272513,Village Hirapur ahead
village,20.4012519,74.90839,Village Talegaon ahead
village,20.4076272,74.9009871,Village Talegaon Tanda ahead
village,20.3704175,74.8624599,Village Rohini ahead
village,20.397149,74.8514414,Village Hatgaon ahead
village,20.4141027,74.8629212,Village Andhari ahead
village,20.4229911,74.8474717,Village Tamgavhan ahead
village,20.4349152,74.823364,Village Pimpalwad Nikumbh ahead
village,20.4403039,74.8794007,Village Shewari ahead
village,20.4445262,74.8639727,Village Malshevage ahead
village,20.4639475,74.8815036,Village Bramhan Shewage ahead
village,20.4788434,74.8780489,Village Pimpri Bk ahead
village,20.4979086,74.865464,Village Shirasgaon ahead
village,20.4786424,74.841249,Village Talonde Pr. Dehere ahead
village,20.4617059,74.8080754,Village Kakadane ahead
village,20.4950244,74.8191476,Village Alwadi ahead
village,20.5036166,74.7726381,Village Amode ahead
village,20.5178757,74.7909093,Village Mandurne ahead
village,20.5118668,74.7920465,Village Sayagaon ahead
village,20.5106107,74.8313355,Village Deshmukhwadi ahead
village,20.5574506,74.9101925,Village Tirpole ahead
village,20.566411,74.9122953,Village Tirpale ahead
village,20.5912906,74.9206638,Village Khadaki Seem ahead
village,20.6040452,74.991796,Village Daskebardi ahead
village,20.5716043,74.9759817,Village Bhaur ahead
village,20.5694446,74.9968922,Village Jamada ahead
village,20.5653965,75.004617,Village Rahipuri ahead
village,20.5405228,74.9834919,Village Vadgaon ahead
village,20.5109724,74.9892425,Village Katgaon ahead
village,20.5020691,75.0326729,Village Kharjai ahead
village,20.5253414,75.0272977,Village Tarwade Bk ahead
village,20.5216337,75.0830984,Village Damrun ahead
village,20.4835471,75.0795472,Village Mundkhede Bk ahead
village,20.4868035,75.0781739,Village Mundkhede Kh ahead
village,20.4939189,75.076704,Village Borkhede Kh ahead
village,20.4924315,75.066061,Village Patonda ahead
village,20.4500955,75.0548816,Village Waghadu ahead
village,20.4531113,75.0646448,Village Wakadi ahead
village,20.438253,75.0706529,Village Rokaa ahead
village,20.4394996,75.1201772,Village Waghale ahead
village,20.4518648,75.1509476,Village Jamadi Pr. Bahal ahead
village,20.468149,75.1177096,Village Chambhardi Bk ahead
village,20.4648521,75.1255846,Village Chambhardi Kh ahead
village,20.4890849,75.1270974,Village Eklahare ahead
village,20.5016972,75.1345539,Village Bhamare Kh ahead
village,20.503084,75.1322365,Village Bhamare Bk ahead
village,20.508189,75.1053714,Village Waghali ahead
village,20.5351577,75.121572,Village Hingone Seem ahead
village,20.536705,75.1156497,Village Hingone Kh ahead
village,20.5421704,75.0924325,Village Vadale Vadali ahead
village,20.5508404,75.0691938,Village Dhomane ahead
village,20.5372374,75.0526929,Village Nhave ahead
village,20.5554917,75.0322008,Village Boekhede Bk ahead
village,20.584019,75.0172877,Village Bhawali ahead
village,20.5927368,75.0485515,Village Bahal ahead
village,20.6226429,75.0075674,Village Khedi Kh ahead
village,20.6247515,75.0097132,Village Khedgaon ahead
village,20.6744875,74.9819845,Village Abhone Tanda ahead
village,20.6592391,74.9729884,Village Abhone ahead
village,20.6548521,74.9641156,Village Kalmadu ahead
village,20.641419,74.9883628,Village Pohare ahead
village,20.5939822,74.9690938,Village Shidwadi ahead
village,20.5971156,74.9466383,Village Dhamangaon ahead
village,20.6455454,74.9382055,Village Rajmane ahead
village,20.6337682,74.9159968,Village Dahiwad ahead
village,20.6221107,74.8295921,Village Pinjarpada ahead
village,20.61712,74.8455191,Village Isapur ahead
village,20.5948258,74.8348975,Village Daregaon ahead
village,20.6049691,74.8674917,Village Londhe ahead
village,20.5945546,74.8718583,Village Krishnapuri ahead
village,20.5692739,74.8654317,Village Varkhede Bk ahead
village,20.545526,74.8285353,Village Tamaswadi ahead
village,20.5312594,74.8168301,Village Pilkhod ahead
village,20.5161072,74.8672128,Village Takai Pr. Dehere ahead
village,20.5365643,74.8755169,Village Pimpalwad Mhasala ahead
village,20.5378302,74.9093127,Village Umbarkhede ahead
village,20.509033,74.9026608,Village Adgaon ahead
village,20.4993256,74.9193334,Village Deoli ahead
village,20.5128114,74.929204,Village Chinchkhede ahead
village,20.5313398,74.9351799,Village Pimpri Kh ahead
village,20.5120778,74.9683964,Village Bhoras Kh ahead
village,20.5105002,74.9644589,Village Bhoras Bk ahead
village,20.4380519,75.0794935,Village Rokaa Tanda ahead
village,20.4188989,75.0478434,Village Ranjangaon ahead
village,20.6178028,74.8932409,Village Sundernagar ahead
village,20.6085743,74.8980367,Village Chinchagavan ahead
village,20.7082814,74.9905407,Village Kunzar ahead
village,20.4355989,75.1242542,Village Konganagar ahead
village,20.3657104,75.0861883,Village Patharje ahead
village,21.3870495,74.7703743,Village Chandpuri ahead
village,21.3652097,74.7833347,Village Tembhe Bk ahead
village,21.3203408,74.8481583,Village Sakvad ahead
village,21.3408883,74.9093556,Village Ajande Kh ahead
village,21.3471838,74.9087763,Village Kalmasare ahead
village,21.4346941,74.9124348,Village Vara Pada ahead
village,21.5157442,74.9610472,Village Zende-Anjan ahead
village,21.5220622,74.9451041,Village Dondvada ahead
village,21.5079986,74.9216294,Village Rabankhan ahead
village,21.5137679,74.9305129,Village Chondi ahead
village,21.4666483,74.900794,Village Sumbariya ahead
village,21.4736274,74.8617732,Village Nandarde ahead
village,21.5152052,74.7592163,Village Satbari ahead
village,21.5542965,74.7938168,Village Fattepur ahead
village,21.5636462,74.8301124,Village Chakadu ahead
village,21.6031534,74.8076463,Village Gadhaddeo ahead
village,21.584698,74.852643,Village Takyapani ahead
village,21.5709099,74.8477292,Village Kodid ahead
village,21.5536679,74.8597455,Village Sajgar ahead
village,21.5477205,74.8728347,Village Chinchpani ahead
village,21.5485787,74.8920929,Village Dnabapada ahead
village,21.550335,74.9014592,Village Salapada ahead
village,21.5359648,74.9125314,Village Boradi ahead
village,21.5321524,75.0212788,Village Semlya ahead
village,21.5446669,74.9839639,Village Vakwad ahead
village,21.3783579,74.9185985,Village Karwand ahead
village,21.4014843,74.9133682,Village Kaneripada ahead
village,21.2880948,74.8401761,Village Babhulde ahead
village,21.2957921,74.8179459,Village Gidhade ahead
village,21.3024444,75.1243079,Village Dahidulepada ahead
village,21.3099461,75.131185,Village Malpur Aner Dam ahead
village,21.3345724,75.0942886,Village Mahadeo Dondwade ahead
village,21.3633362,75.0320935,Village Kuntamali ahead
village,21.4269043,74.7708892,Village Old Bhampur ahead
village,21.4784796,74.9172038,Village Junapani Tembhepada ahead
village,21.4658895,74.9495244,Village Horyapani ahead
village,21.4826502,75.0259218,Village Dondwadwpada ahead
village,21.513431,75.0271717,Village Gharbardipada ahead
village,21.5114123,74.9687719,Village Ratanpada ahead
village,21.5182195,74.9433017,Village Kharyapada ahead
village,21.5026782,74.9356842,Village Budkivihir ahead
village,21.4982561,74.9134862,Village Tembhepada ahead
village,21.4957305,74.7575426,Village Jamzira ahead
village,21.5166675,74.8156983,Village Manjanipada ahead
village,21.5160536,74.8119539,Village Kumbipada ahead
village,21.5391183,74.8538983,Village Nawagaon ahead
village,21.5225962,75.0406229,Village Chakachakipada ahead
village,21.5234046,75.0548547,Village Hderya NV 38 ahead
village,21.541229,75.0435841,Village Charanpada ahead
village,21.5375416,74.9585366,Village Nimbari ahead
village,21.55267,74.9129498,Village Jamunpada ahead
village,21.5484066,74.8880509,Village Nawadhabapada ahead
village,21.5538176,74.8534584,Village Manjarbardi ahead
village,21.5666445,74.8825604,Village Tikhibardi ahead
village,21.5748609,74.9383128,Village Kadaipani ahead
village,21.5709498,74.9988127,Village Batwapada ahead
village,21.5884292,74.9873704,Village Kakadmal ahead
village,21.5996321,74.8306864,Village Ambaduk ahead
village,21.2433424,74.5351124,Village Akkadse ahead
village,21.1524162,74.527688,Village Rewadi ahead
village,21.1504149,74.5909667,Village Shewade ahead
village,21.1265034,74.615525,Village Behed ahead
village,21.1306566,74.6175742,Village Jakhane ahead
village,21.0920428,74.7501665,Village Sondale ahead
village,21.108365,74.727611,Village Dangurne ahead
village,21.0948506,74.7000039,Village Chimthawal ahead
village,21.1009365,74.6823549,Village Mukati ahead
village,21.1149941,74.6537089,Village Tamthre ahead
village,21.1515756,74.6435594,Village Arave ahead
village,21.1424899,74.6530008,Village Amarale ahead
village,21.1375666,74.6869898,Village Rohane ahead
village,21.1403885,74.6880197,Village Darana ahead
village,21.1779292,74.6923542,Village Dalwade P.s. ahead
village,21.2795773,74.7005939,Village Varul ahead
village,21.2730189,74.5429981,Village Chudane ahead
village,21.3372607,74.4934094,Village Dhawde ahead
village,21.3490225,74.4926369,Village Zirwe ahead
village,21.3446656,74.5859456,Village Vani ahead
village,21.3794569,74.6116304,Village Korde Nave ahead
village,21.3775986,74.635148,Village Langhane Nave ahead
village,21.3171226,74.6217584,Village Vikhurle ahead
village,21.3140041,74.6264148,Village Rahimpur ahead
village,21.3299154,74.6384096,Village Kurukwade ahead
village,21.2978913,74.6793937,Village Chaugaon Bk ahead
village,21.3118452,74.6925687,Village Dalwade Pr. Nandurbar ahead
village,21.3405685,74.7764468,Village Newade ahead
village,21.3565368,74.7511911,Village Amalathe ahead
village,21.3731027,74.5873403,Village Zotwade ahead
village,21.136726,74.5534587,Village Wadi ahead
village,20.8943386,74.8352462,Village Balapur ahead
village,20.8638596,74.8024696,Village Pimpri ahead
village,20.8650125,74.8056722,Village Vadjai ahead
village,20.8576187,74.8193622,Village Saundane ahead
village,20.8462391,74.8488343,Village Babhulwadi ahead
village,20.8656291,74.8687738,Village Kalkhede ahead
village,20.8560948,74.9361563,Village Bhirdane ahead
village,20.8619197,74.9445677,Village Bhirdai ahead
village,20.8367738,74.9532044,Village Savali ahead
village,20.8304415,74.9287856,Village Anchade ahead
village,20.8296994,74.9322081,Village Anchade Tanda ahead
village,20.8388895,74.934665,Village Chinchkhede ahead
village,20.7494672,74.9407589,Village Dhamangaon ahead
village,20.7062742,74.9168444,Village Khordad ahead
village,20.6816293,74.9288446,Village Mordad ahead
village,20.6923539,74.8975754,Village Chande ahead
village,20.6574421,74.8193192,Village Nandale Bk ahead
village,20.7165505,74.8019868,Village Mandal ahead
village,20.721839,74.7337675,Village Dhadri ahead
village,20.7204441,74.7320509,Village Dhadre ahead
village,20.7356211,74.6983141,Village Mitranagar ahead
village,20.806599,74.6346974,Village Henkalwadi ahead
village,20.9426381,74.4586694,Village Akkalpada ahead
village,20.9462704,74.4833136,Village Bhadne ahead
village,20.9494366,74.5124531,Village Indranagar ahead
village,21.0516468,74.6524429,Village Nikumbhe ahead
village,21.0750298,74.6806276,Village Wadne ahead
village,21.0641823,74.6893877,Village Butzad ahead
village,20.9972927,74.7457302,Village Tisgaon ahead
village,21.0449757,74.8679182,Village Henkalwadi ahead
village,21.0480372,74.8626745,Village Tamaswadi ahead
village,21.0724669,74.8457175,Village Dongargaon ahead
village,21.022607,74.7779971,Village Deobhane ahead
village,20.6646701,74.859724,Village Sitane ahead
village,20.7173383,74.8583668,Village Vinchur Bk ahead
village,20.7222905,74.8447841,Village Donwde ahead
village,20.8282354,74.7773105,Village Indiranagar ahead
village,21.0504353,74.8145342,Village lonkute ahead
village,21.0482475,74.8161596,Village Dhanur ahead
village,21.0340283,74.7240096,Village Mhalarpada ahead
village,21.0609734,74.5903015,Village Navekothare ahead
village,21.1223352,74.7934306,Village Babhale ahead
village,21.2164805,74.2338681,Village KaltekNV18 ahead
village,21.2152903,74.2286324,Village Pachale Nv 18 ahead
village,21.2220313,74.2799592,Village Isarde ahead
